"sep=;"
URL;SEARCH_NAME;FOUND_NAME;ADDRESS;ZIP;CITY;PHONE;WEBSITE;NAME_MATCH?;ADDRESS_MATCH?;ZIP_MATCH?;CITY_MATCH?;PHONE_MATCH?;VARDCENTRAL;HITTA_OR_ENIRO;COLOR
http://www.hitta.se/s%C3%B6k?vad=Johannelunds+v%C3%A5rdcentral;Johannelunds vårdcentral;Johannelunds Vårdcentral AB;Skogslyckegatan 5;58726;Linköping;;;PARTIAL;PARTIAL;NO;EXACT;NO;NO;HITTA;RED
http://www.hitta.se//kungsgatans+v%C3%A5rdcentral/link%C3%B6ping/hdPC-OHbbk?vad=Kungsgatans+v%C3%A5rdcentral%2CKungsgatan+39;Kungsgatans vårdcentral;Kungsgatans Vårdcentral;Kungsgatan 39;58218;Linköping;010-1059984,010-1035463;;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//lambohovs+v%C3%A5rdcentral/link%C3%B6ping/~S2541qooJ?vad=Lambohov+V%C3%A5rdcentral%2CTr%C3%B6skaregatan+28;Lambohov Vårdcentral;Lambohovs Vårdcentral;Tröskaregatan 28;58334;Linköping;010-1059480,010-1035269;;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Sk%C3%A4ggetorps+v%C3%A5rdcentral%2CSk%C3%A4ggetorps+Centrum;Skäggetorps vårdcentral;Barnavårdscentral Skäggetorps Vårdcentral;Skäggetorps Centrum;58642;Linköping;010-1035238;;PARTIAL;EXACT;NO;EXACT;NO;NO;HITTA;RED
http://www.hitta.se//tannefors+v%C3%A5rdcentral/link%C3%B6ping/0zl_5n1qqb?vad=Tannefors+v%C3%A5rdcentral%2CNyaTanneforsv%C3%A4gen+43+C;Tannefors vårdcentral;Tannefors Vårdcentral;Nya Tanneforsvägen 43 C;58242;Linköping;010-1059670,010-1035530;;EXACT;PARTIAL;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Berga%2CS%C3%B6derleden+35-37;Vårdcentralen Berga;Capio Vårdcentral Berga;Söderleden 35-37;58735;Linköping;010-1059610,010-1035654,010-1035677,010-1035695;http://www.capiovardcentral.se/Ostergotland/berga/Vardcentral;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Ekholmen%2CEkholmsv%C3%A4gen+7;Vårdcentralen Ekholmen;Vårdcentralen Ekholmen;Ekholmsvägen 7;58929;Linköping;010-1059620,010-1035714;;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-k%C3%A4rna:4013728;Vårdcentralen Kärna;Vårdcentralen Kärna;Kärnabrunnsg 10 KÄRNA CENTRUM;58662;LinkÖping;010-1059470;;EXACT;NO;EXACT;NO;EXACT;NO;ENIRO;YELLOW
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-nygatan:8537332;Vårdcentralen Nygatan;Vårdcentralen Nygatan;Nyg 35;58219;LinkÖping;010-1059650;;EXACT;PARTIAL;EXACT;NO;NO;NO;ENIRO;YELLOW
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-ryd:14920272;Vårdcentralen Ryd;Vårdcentralen Ryd;Alsättersg 40 A;58432;LinkÖping;010-1059660;;EXACT;PARTIAL;EXACT;NO;NO;NO;ENIRO;YELLOW
http://gulasidorna.eniro.se/f/v%C3%A5rdcentralen-valla:7783410;Vårdcentralen Valla;Vårdcentralen Valla;Westmansg 25;58216;LinkÖping;010-1059680;;EXACT;PARTIAL;EXACT;NO;NO;NO;ENIRO;YELLOW
http://gulasidorna.eniro.se/f/lit-h%C3%A4lsocentral:14470653;Lit hälsocentral;Lit Hälsocentral;Sörev 8;83631;Lit;0642-143000;;EXACT;PARTIAL;EXACT;EXACT;NO;NO;ENIRO;YELLOW
http://www.hitta.se/s%C3%B6k?vad=L%C3%A4karhuset+Ljungby;Läkarhuset Ljungby;Läkarhuset i Ljungby;Kristina Nilssonsgatan 2;34135;Ljungby;0372-15580;http://www.lakarhusetljungby.se;PARTIAL;NO;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Kungsh%C3%B6gen%2CKungsh%C3%B6gsgatan+25;Vårdcentralen Kungshögen;Vårdcentralen Kungshögen;Kungshögsgatan 25;34135;Ljungby;0372-585580,0372-585000;http://www.ltkronoberg.se/Centrum/Primrehabcent/Vardcentraler/Vardcentralen-Kungshogen-Ljungby;EXACT;EXACT;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Sl%C3%A4ndan%2CKungsh%C3%B6gsgatan+25;Vårdcentralen Sländan;Vårdcentralen Sländan;Kungshögsgatan 25;34135;Ljungby;0372-585730,0372-585000;http://www.ltkronoberg.se/vcslandan;EXACT;EXACT;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//sm%C3%A5landsh%C3%A4lsan+i+ljungby+ab/ljungby/~gP_5OJJK7?vad=Norra+Torggatan+8%2C+34130+Ljungby;Vårdcentralen Smålandshälsan;Smålandshälsan i Ljungby AB;Norra Torggatan 8;34130;Ljungby;0372-81900;;NO;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Ljungbyhed;Vårdcentralen Ljungbyhed;Vårdcentralen Ljungbyhed;Infanterigatan 10;26451;Ljungbyhed;0435-666350;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/orter-a-l/ljungbyhed;EXACT;PARTIAL;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/barnav%C3%A5rdscentral-v%C3%A5rdcentralen-ljungsbro:15995822;Ljungsbro Vårdcentral;Barnavårdscentral Vårdcentralen Ljungsbro;Evastigen 9;59071;Ljungsbro;010-1059490;www.lio.se;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;ENIRO;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Ljungskile+v%C3%A5rdcentral%2CArendalsv%C3%A4gen+4;Ljungskile vårdcentral;Närhälsan Ljungskile vårdcentral;Arendalsvägen 4;45931;Ljungskile;0522-29423;http://www.narhalsan.se/ljungskilevardcentral;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//ljusdal+-+ramsj%C3%B6+din+h%C3%A4lsocentral/ljusdal/LxMPZ-vOOU?vad=Ljusdals+h%C3%A4lsocentral%2CLasarettsgatan+1;Ljusdals hälsocentral;Ljusdal - Ramsjö Din hälsocentral;Lasarettsgatan 1;82735;Ljusdal;0651-17123,026-154000;http://www.lg.se/ljusdalhc;PARTIAL;EXACT;NO;EXACT;NO;NO;HITTA;RED
http://www.hitta.se/s%C3%B6k?vad=H%C3%A4lsocentralen+Ljusne%2CNygatan+6;Hälsocentralen Ljusne;Ljusne Hälsocentral;Nygatan 6;82020;Ljusne;0270-65010;http://halsoval.nu/ljusne-halsocentral;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Lomma%2CSandstensgatan+3;Vårdcentralen Lomma;Vårdcentralen Lomma;Sandstensgatan 3;23434;Lomma;040-6234800,1177;http://www.vardcentralenlomma.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//f%C3%A4rila-los+din+h%C3%A4lsocentral/f%C3%A4rila/dglZCvOHHG?vad=F%C3%A4rila-Los+h%C3%A4lsocentral;Färila-Los hälsocentral;Färila-Los Din Hälsocentral;Annbacksvägen 14;82041;Färila;0651-17010,026-154000;http://www.lg.se/farilaloshc;PARTIAL;NO;NO;NO;NO;NO;HITTA;RED
http://www.hitta.se//barnav%C3%A5rdscentral+ludvika+norra+v%C3%A5rdcentral/ludvika/~~WPwmqbko?vad=Ludvika+Norra+v%C3%A5rdcentral%2CLudvika+lasarett;Ludvika Norra vårdcentral;Barnavårdscentral Ludvika Norra Vårdcentral;Ludvika Lasarett;77181;Ludvika;0240-495261,0240-495100,0240-495200,0240-495300;;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Solsidan%2CBlomsterv%C3%A4gen+11;Vårdcentralen Solsidan;Vårdcentralen Solsidan;Blomstervägen 11;77142;Ludvika;0240-495000,0240-495616,0240-495639,0240-495637;;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Bergn%C3%A4sets+v%C3%A5rdcentral%2CProducentv%C3%A4gen+10;Bergnäsets vårdcentral;Bergnäsets Hälsocentral;Producentvägen 10;97251;Luleå;0920-461909;http://www.nll.se;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Bj%C3%B6rkskatans+v%C3%A5rdcentral%2CH%C3%B6stv%C3%A4gen+7;Björkskatans vårdcentral;Björkskatans Hälsocentral;Höstvägen 7;97633;Luleå;0920-231010;http://www.nll.se;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Herts%C3%B6+v%C3%A5rdcentral%2CLillstrandsv%C3%A4gen+2;Hertsö vårdcentral;Hertsö Hälsocentral;Lillstrandsvägen 2;97451;Luleå;0920-222282;;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Mj%C3%B6lkuddens+v%C3%A5rdcentral%2CMj%C3%B6lkuddsv%C3%A4gen+75;Mjölkuddens vårdcentral;Mjölkuddens Vårdcentral;Mjölkuddsvägen 75;97341;Luleå;0920-227760,0920-227761;;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Pors%C3%B6+v%C3%A5rdcentral%2CProfessorsv%C3%A4gen+7;Porsö vårdcentral;Porsöns Hälsocentral;Professorsvägen 7;97751;Luleå;0920-461950;http://www.nll.se;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Stadsvikens+v%C3%A5rdcentral%2CRobertsviksgatan+9;Stadsvikens vårdcentral;Stadsvikens Hälsocentral;Robertsviksgatan 9;97241;Luleå;0920-461919;;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Hermelinen;Vårdcentralen Hermelinen;Hermelinen;Sandviksgatan 60;97233;Luleå;0920-402200,0920-402240,0920-402300,0920-402312;http://www.hermelinen.se;PARTIAL;NO;EXACT;EXACT;NO;NO;HITTA;RED
http://www.hitta.se/s%C3%B6k?vad=%C3%96rn%C3%A4sets+v%C3%A5rdcentral%2CStorstigen+20;Örnäsets vårdcentral;Örnäsets Hälsocentral;Storstigen 20;97432;Luleå;0920-227712;;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//capio+citykliniken+lund+clemenstorget/lund/xTWsXXvvvm?vad=Clemenstorget+5%2C+22221+Lund;Capio Citykliniken VC Lund;Capio Citykliniken Lund Clemenstorget;Clemenstorget 5;22221;Lund;046-2700000,046-2700119,046-350520,046-350500,046-2700101;http://www.capiovardcentral.se/Skane/Lund/start;NO;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//capio+citykliniken+lund+s%3At+laurentiigatan/lund/ixxRC5--4v?vad=S%3At+Laurentiigatan+10%2C+22221+Lund;Carema Hälsocentral Lund;Capio Citykliniken Lund S:t Laurentiigatan;Sankt Laurentiigatan 10;22221;Lund;046-2801400;http:///www.capiovardcentral.se/Skane/Lund-Laurentiigatan/specialistvard;NO;NO;EXACT;EXACT;NO;NO;HITTA;RED
http://gulasidorna.eniro.se/f/h%C3%A4lsocentralen-sankt-hans:11717501;Hälsocentralen Sankt Hans;Hälsocentralen Sankt Hans;Fäladstorget 22;22647;Lund;046-199301;www.hcsankthans.se;EXACT;EXACT;EXACT;EXACT;NO;NO;ENIRO;YELLOW
http://www.hitta.se//h%C3%A4lsoringen+v%C3%A5rd+ab/lund/dRZvmkKKeu?vad=Stora+S%C3%B6dergatan+4%2C+22223+Lund;Laurentii Klin Vårdcentral;Hälsoringen Vård AB;Stora Södergatan 4;22223;Lund;046-2805700;http://www.halsoringen.se;NO;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Linero+%C3%96stra+Torn%2CVikingav%C3%A4gen+31;Vårdcentralen Linero Östra Torn;Vårdcentralen Linero Östra Torn;Vikingavägen 31;22476;Lund;046-2752050;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/lund/vardcentralen-lineroostra-torn-lund;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+M%C3%A5sen;Vårdcentralen Måsen;Vårdcentralen Måsen;Tärnvägen 10 B;22732;Lund;046-2751950;http://www.vardcentralenmasen.se;EXACT;NO;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Norra+F%C3%A4laden%2CF%C3%A4ladstorget+4;Vårdcentralen Norra Fäladen;Vårdcentralen Norra Fäladen;Fäladstorget 4;22647;Lund;046-2752100,1177;http://www.vardcentralennorrafaladen.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+N%C3%B6bbel%C3%B6v%2CN%C3%B6bbel%C3%B6vsTorg+1;Vårdcentralen Nöbbelöv;Vårdcentralen Nöbbelöv;Nöbbelövs Torg 1;22652;Lund;046-2752250;http://www.vardcentralennobbelov.se;EXACT;PARTIAL;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//v%C3%A5rdcentralen+sankt+lars/lund/iy~gP-Xmmn?vad=V%C3%A5rdcentralen+Sankt+Lars%2CS%3At+Lars;Vårdcentralen Sankt Lars;Vårdcentralen Sankt Lars;S:T Lars Parken Byggnad 6;22270;Lund;046-2752200;http://www.vardcentralensanktlars.se;EXACT;PARTIAL;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+S%C3%B6dertull%2CHelgeandsgatan+16;Vårdcentralen Södertull;Vårdcentralen Södertull;Helgeandsgatan 16;22354;Lund;046-2751900;http://www.vardcentralensodertull.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//lyckeby+v%C3%A5rdcentral/lyckeby/yhxTRswXX4?vad=Lyckeby+v%C3%A5rdcentral%2CK%C3%A4llev%C3%A4gen+12;Lyckeby vårdcentral;Lyckeby vårdcentral;Källevägen 12;37162;Lyckeby;0455-735500;;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Stenbergska+h%C3%A4lsocentralen%2CJohan+Skyttes+v%C3%A4g+6;Stenbergska hälsocentralen;Stenbergska hälsocentralen;Johan Skyttes Väg 6;92131;Lycksele;090-7854448,0950-12310;http://www.vll.se/default.aspx?id=23290&refid=23292;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/lysekils-l%C3%A4karhus:14645883;Lysekils Läkarhus;Lysekils Läkarhus;S Hamng 4;45333;Lysekil;0523-459200;www.lysekilslakarhus.se;EXACT;PARTIAL;EXACT;EXACT;EXACT;NO;ENIRO;YELLOW
http://www.hitta.se//n%C3%A4rh%C3%A4lsan+lysekil+v%C3%A5rdcentral/lysekil/~RZs41oJK7?vad=Lysekils+v%C3%A5rdcentral%2CLasarettsgatan+1;Lysekils vårdcentral;Närhälsan Lysekil Vårdcentral;Lasarettsgatan 1;45334;Lysekil;010-4416900;http://www.narhalsan.se/lysekilvardcentral;PARTIAL;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se//l%C3%A5ngshyttans+v%C3%A5rdcentral/l%C3%A5ngshyttan/zWlC5UGkko?vad=L%C3%A5ngshyttans+v%C3%A5rdcentral%2CSolhemsv%C3%A4gen+11;Långshyttans vårdcentral;Långshyttans Vårdcentral;Solhemsvägen 11;77070;Långshyttan;0225-496610;;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//l%C3%A4nna+v%C3%A5rdcentral/l%C3%A4nna/xPw5X44nnO?vad=L%C3%A4nna+v%C3%A5rdcentral%2CAlmungev%C3%A4gen+145;Länna vårdcentral;Länna vårdcentral;Almungevägen 145;74011;Länna;018-6111550;http://www.lul.se/lanna;EXACT;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Braheh%C3%A4lsan%2CStorgatan+27;Brahehälsan;Brahehälsan Löberöd;Storgatan 27;24162;Löberöd;0413-545840;http://www2.praktikertjanst.se/4/Brahehalsan-valj-mottagning;PARTIAL;EXACT;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+L%C3%B6ddek%C3%B6pinge%2CBageriv%C3%A4gen+15;Vårdcentralen Löddeköpinge;Vårdcentralen Löddeköpinge;Bagerivägen 15;24630;Löddeköpinge;046-2752150,1177;http://www.vardcentralenloddekopinge.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=H%C3%A4lsoRingen+i+L%C3%B6nsboda%2CBokelundsgatan+5;HälsoRingen i Lönsboda;Hälsoringen Lönsboda;Bokelundsgatan 5;28070;Lönsboda;0479-25400;http://www.halsoringen.se;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//l%C3%B6ttorps+h%C3%A4lsocentral/l%C3%B6ttorp/hLM_C51HHG?vad=V%C3%A5rdcentralen+L%C3%B6ttorp%2CL%C3%B6ttorpsv%C3%A4gen+63;Vårdcentralen Löttorp;Löttorps hälsocentral;Löttorpsvägen 63;38772;Löttorp;0485-669250,1177;http://www.ltkalmar.se;PARTIAL;EXACT;NO;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//l%C3%B6v%C3%A5nger+h%C3%A4lsocentral/l%C3%B6v%C3%A5nger/VTZs-n1qqb?vad=Skogstorpsv%C3%A4gen+12%2C+93010+L%C3%B6v%C3%A5nger;Mellanbygdens hälsocentral;Lövånger hälsocentral;Skogstorpsvägen 12;93010;Lövånger;090-7859120;http://www.vll.se/default.aspx?id=23314&refid=23316;NO;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//folktandv%C3%A5rden+malmberget/malmberget/zM241kkkJA?vad=Stallv%C3%A4gen+3%2C+98332+Malmberget;Malmbergets vårdcentral;Folktandvården Malmberget;Stallvägen 3;98332;Malmberget;0970-19048;http://www.nll.se/folktandvarden;NO;EXACT;EXACT;EXACT;NO;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Malmk%C3%B6ping%2CSiegrothsv%C3%A4gen+14;Vårdcentralen Malmköping;Vårdcentralen Malmköping;Siegrothsvägen 14;64260;Malmköping;0157-18440,0157-18444,0157-21872;http://www.landstingetsormland.se/malmkoping;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Capio+Citykliniken+Malm%C3%B6+Centrum%2CStudentgatan+1;Capio Citykliniken Malmö Centrum;Capio Citykliniken Malmö Centrum;Studentgatan 1;21138;Malmö;040-350900,040-350236,040-350237,040-350200;http://www.capiovardcentral.se/Skane/Malmo-Centrum/Specialistmottagning;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=Capio+Citykliniken+Stortorget%2CStortorget+9;Capio Citykliniken Stortorget;Capio Citykliniken Malmö Stortorget;Stortorget 9;21122;Malmö;040-350150;http://www.capiovardcentral.se/Skane/Malmo-Stortorget/Privat_specialistlakarmottagning;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//capio+citykliniken+malm%C3%B6+v%C3%A4stra+hamnen/malm%C3%B6/VzdRjjssCw?vad=Capio+Citykliniken+V%C3%A4stra+Hamnen;Capio Citykliniken Västra Hamnen;Capio Citykliniken Malmö Västra Hamnen;Hallenborgs Gata 13;21119;Malmö;040-6072100;http://www.capiovardcentral.se/Skane/Malmo-Vastra-Hamnen/start;PARTIAL;NO;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//capio+citykliniken+malm%C3%B6+singelgatan/malm%C3%B6/ih~SP5vU1H?vad=Singelgatan+2%2C+21228+Malm%C3%B6;Capio VC Malmö Singelgatan;Capio Citykliniken Malmö Singelgatan;Singelgatan 2;21228;Malmö;040-6002800;http://www.capiovardcentral.se/Skane/Malmo-Singelgatan/start;NO;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se//v%C3%A5rdcentralen+husie/malm%C3%B6/xRs_nOOkko?vad=Husie+v%C3%A5rdcentral%2CH%C3%B6jagatan+21;Husie vårdcentral;Vårdcentralen Husie;Höjagatan 21;21233;Malmö;040-6234700;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/malmo---husie_ny;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=H%C3%A4lsocentralen+Ellenbogen%2CBaltzarsgatan+23;Hälsocentralen Ellenbogen;Hälsocentralen Ellenbogen;Baltzarsgatan 23;21136;Malmö;040-6642550;http://www2.praktikertjanst.se/2/Halsocentralen-Ellenbogen;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Borgm%C3%A4stareg%C3%A5rden;Vårdcentralen Borgmästaregården;Vårdcentralen Borgmästaregården;Albinsrogatan 1;21467;Malmö;040-6239200;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/malmo---borgmastaregarden_ny;EXACT;PARTIAL;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Eden%2CM%C3%B6llev%C3%A5ngsgatan+44;Vårdcentralen Eden;Vårdcentralen Eden;Möllevångsgatan 44;21420;Malmö;040-6239100;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/malmo---eden;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Feelgood%2CHans+Michelsensgatan+9;Vårdcentralen Feelgood;Feelgood Vårdcentral;Hans Michelsensgatan 9;21120;Malmö;040-102870;http://www.vardcentral.feelgood.se;PARTIAL;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://gulasidorna.eniro.se/f/v%C3%A5rdcentral-flyktingh%C3%A4lsan:9682347;Vårdcentralen Flyktinghälsan;Vårdcentral Flyktinghälsan;Rolfsg 5;21434;MalmÖ;040-6239700;www.skane.se;PARTIAL;PARTIAL;EXACT;NO;EXACT;NO;ENIRO;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Fosietorp%2COrmvr%C3%A5ksgatan+15;Vårdcentralen Fosietorp;Vårdcentralen Fosietorp;Ormvråksgatan 15;21562;Malmö;040-6234500,1177;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/malmo---fosietorp;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+F%C3%A5gelbacken%2CF%C3%A5gelbacksgatan+13;Vårdcentralen Fågelbacken;Vårdcentralen Fågelbacken;Fågelbacksgatan 13;21744;Malmö;040-6234900;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/malmo---fagelbacken;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Granen%2CGrangatan+11;Vårdcentralen Granen;Vårdcentralen Granen;Grangatan 11;21214;Malmö;040-6234200;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/vardcentralen-granen;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Gullviksborg%2CCensorsgatan+1;Vårdcentralen Gullviksborg;Vårdcentralen Gullviksborg;Censorsgatan 1;21550;Malmö;040-6234600;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/malmo---gullviksborg_ny;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Kirseberg%2CSimrisbanv%C3%A4gen+10;Vårdcentralen Kirseberg;Vårdcentralen Kirseberg;Simrisbanvägen 10;21224;Malmö;040-6234440;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/vardcentralen-kirseberg-malmo;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Kroksb%C3%A4ck%2CNorrb%C3%A4cksgatan+20;Vårdcentralen Kroksbäck;Vårdcentralen Kroksbäck;Norrbäcksgatan 20;21624;Malmö;040-6234040;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/malmo---kroksback_ny;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Lindeborg%2COrkestergatan+13;Vårdcentralen Lindeborg;Vårdcentralen Lindeborg;Orkestergatan 13;21585;Malmö;040-6234020;http://www.skane.se/webbplatser/primarvarden_skane/vardcentraler/vara-vardcentraler/malmo/malmo---lindeborg;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Lundbergsgatan%2CLundbergsgatan+9;Vårdcentralen Lundbergsgatan;Vårdcentralen Lundbergsgatan;Lundbergsgatan 9;21751;Malmö;040-6234770;http://www.vardcentralenlundbergsgatan.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Lunden%2CYstadsgatan+53+C;Vårdcentralen Lunden;Vårdcentralen Lunden;Ystadsgatan 53 C;21444;Malmö;040-6239350;http://www.vardcentralenlunden.se;EXACT;EXACT;EXACT;EXACT;EXACT;NO;HITTA;YELLOW
